id_emp,Name,Last_name,Gender,Birth_Date,area,Start_Date,salary,finish_date,promotion_date,type
01-2020198,Piper,Murcutt,male,1997-02-28,Services,2013-04-19,81291,,,Remote
01-2088180,Noemi,Veljes,female,1971-01-15,Sales,2018-04-19,97116,,,Remote
01-2097413,Hugues,Balog,male,1975-12-19,Engineering,2004-07-07,133393,"2010-04-08 02:34:32 UTC",,Hybrid
01-2132667,Ginnifer,Worssam,male,1990-08-23,Engineering,2010-04-08,68321,,,Remote
01-2171203,Darelle,Beall,female,1987-02-28,Engineering,2005-12-06,102355,,,Hybrid
01-2267883,Gamaliel,Cowsby,male,1975-05-03,Engineering,2005-07-31,84350,,,Hybrid
01-2313150,Bee,Daymond,male,1994-03-21,Accounting,2006-11-10,114767,,,Remote
01-2328373,Ced,Grutchfield,male,1980-05-10,"Business Development",2019-03-01,69598,,,Hybrid
01-2355796,Aila,Seares,female,1974-10-15,"Human Resources",2020-01-18,113025,,,Remote
01-2363709,Yorker,Tritton,male,1999-05-19,Engineering,2000-11-10,176068,,,Hybrid
01-2387075,Rubi,Simmins,female,1974-04-02,Services,2019-09-28,136654,,,Remote
01-2451586,Timi,Cunnah,female,1994-11-08,"Business Development",2003-04-19,114797,,,Hybrid
01-2465977,Hube,Simmig,male,1981-08-20,"Product Management",2009-02-16,150927,,,Remote
01-2470877,Nixie,Very,male,1970-11-19,Training,2015-04-11,137289,"2029-05-09 00:52:12 UTC",,Remote
01-2488429,Shelagh,Gilfether,male,1996-09-15,Marketing,2001-01-25,122158,,,Hybrid
01-2541527,Augustina,Bradnam,male,1984-01-10,Legal,2008-10-24,163331,,,Remote
01-2612988,Avigdor,Date,female,1999-04-30,"Human Resources",2007-01-05,120702,,,Remote
01-2630437,Shellysheldon,Wilks,female,2001-10-02,"Business Development",2018-06-17,173005,,,Hybrid
01-2645802,Samaria,Chalcot,female,1969-09-24,"Human Resources",2011-07-31,138784,,,Remote
01-2689848,Editha,Shimmings,male,1968-03-17,Engineering,2008-10-13,128212,,,Hybrid
01-2788678,Kaylil,Horning,female,1986-05-28,Marketing,2002-09-27,121218,,,Hybrid
01-2879659,Forrester,Dowden,male,1967-03-14,Engineering,2004-10-16,154281,,,Hybrid
01-2937041,Hussein,Barff,male,1997-09-25,Accounting,2010-09-16,76381,,,Hybrid
01-2960698,Anallise,Ingraham,male,1967-07-12,Engineering,2010-02-14,119826,,,Hybrid
01-3002835,Imojean,Cleaton,male,1970-03-20,"Business Development",2002-08-03,178445,,,Remote
01-3016077,Manny,Cleft,male,1965-11-01,Engineering,2003-09-30,106997,,,Remote
01-3018825,Franzen,Londors,female,1967-12-03,Sales,2003-12-15,126494,"2010-12-03 02:26:18 UTC",,Remote
01-3159066,Delaney,Padell,male,1972-12-04,Accounting,2015-08-17,161277,,,Hybrid
01-3233687,Quinlan,Rayson,male,1966-09-11,"Human Resources",2013-11-08,78456,,,Remote
01-3364844,Lyda,Greaterex,male,1980-02-17,"Human Resources",2001-02-13,176676,,,Hybrid
01-3541845,Gusella,Tavner,male,1994-04-14,"Research and Development",2012-03-13,126058,,,Remote
01-3665845,Abagael,Wildin,female,1971-12-27,Sales,2003-08-17,128750,,"August 29, 2022",Hybrid
01-3741902,Riki,Purrier,male,1979-11-23,"Business Development",2019-07-19,96966,,,Hybrid
01-3752254,Bryn,Lomb,male,1995-11-14,Accounting,2004-03-29,149590,"2025-04-23 14:38:19 UTC",,Remote
01-3753257,Kizzee,Horick,female,1995-01-04,Services,2016-05-31,161612,,,Hybrid
01-3784389,Fenelia,Ducham,male,1966-03-31,Services,2016-08-31,115046,,,Hybrid
01-3900995,Gerome,Lambird,male,1992-06-02,Training,2019-06-28,71888,,,Hybrid
01-3904693,Vanda,Wildber,female,1988-01-26,Engineering,2014-01-17,154982,,,Remote
01-3920526,Jeffry,Morando,female,1998-03-02,Accounting,2012-05-29,92721,,,Remote
01-3950822,Jaquenetta,Otham,male,2001-02-15,Accounting,2003-03-04,158086,"2012-05-12 11:17:23 UTC",,Remote
01-3970659,Ericka,Donwell,female,1981-12-17,Engineering,2004-01-17,175201,,,Remote
01-3999156,Sam,Boyett,male,1990-04-12,Services,2005-05-26,163031,"2017-02-12 21:19:29 UTC",,Hybrid
01-4138486,Lynea,Handman,male,1980-08-17,Engineering,2008-06-03,90614,,,Remote
01-4149921,Katya,Rannald,male,2000-03-01,"Business Development",2003-05-19,129267,,,Remote
01-4227090,Ethelind,Bransdon,female,1988-02-28,Accounting,2002-07-04,81383,,,Hybrid
01-4228010,Gertruda,Prudham,male,1967-06-20,"Business Development",2020-06-17,141543,,,Hybrid
01-4236217,Melissa,Chazotte,male,1998-12-22,"Human Resources",2010-04-01,144553,"2015-01-12 13:19:53 UTC",,Remote
01-4276406,Nari,McGarrell,female,1980-02-18,Engineering,2002-02-12,174984,,,Hybrid
01-4278390,Godfrey,Mourge,female,1972-09-22,Engineering,2014-08-07,103488,,,Remote
01-4278780,Ysabel,Evetts,male,1975-02-03,Accounting,2015-06-09,84817,,,Remote
01-4279334,Marya,Gabbotts,male,1986-02-23,"Research and Development",2001-03-02,177373,"2019-07-24 21:54:17 UTC",,Hybrid
01-4289996,Luca,Caslett,female,1971-08-07,Services,2010-01-03,75455,,,Hybrid
01-4335725,Godfrey,Rathe,male,1966-06-21,Engineering,2004-02-25,139387,,,Remote
01-4338312,Ricki,Lowde,female,1981-11-16,"Business Development",2000-11-21,81628,,,Remote
01-4377551,Valaree,Jones,female,1979-10-22,Services,2007-03-05,175476,,,Remote
01-4425713,Jocelyn,Gothrup,male,1989-10-04,"Human Resources",2005-06-26,128750,,,Hybrid
01-4458473,Mabelle,Lamping,male,2000-08-18,Accounting,2014-08-19,137771,,,Hybrid
01-4497883,Brew,Borrott,male,1992-02-07,"Product Management",2008-06-05,150533,,,Hybrid
01-4570713,Dalila,Stobbs,male,1977-11-08,Engineering,2018-08-29,81417,,,Remote
01-4613458,Harmonia,McGoon,male,1992-12-28,Engineering,2009-10-06,149426,"2016-04-05 20:55:10 UTC",,Hybrid
01-4620408,Linzy,Geeves,male,1981-09-21,Engineering,2008-07-24,141586,"2020-01-21 12:13:17 UTC",,Remote
01-4624711,Nanon,Boycott,female,1988-09-10,Accounting,2007-07-25,99613,,,Hybrid
01-4659570,Ernest,Hitzschke,male,1969-10-20,Engineering,2008-12-14,164810,,,Remote
01-4684900,Lalo,O'Hannay,male,1996-07-08,Engineering,2008-09-16,113589,,,Hybrid
01-4807422,Brina,Gabbetis,female,1997-11-29,"Business Development",2005-05-07,88835,"2017-12-10 07:27:44 UTC",,Hybrid
01-4810979,Rosamond,Casetti,female,1980-09-18,Training,2001-10-09,139428,,,Remote
01-4857076,Goddart,Bramford,male,1979-05-26,Accounting,2019-04-12,132301,,,Remote
01-4886962,Phaedra,Kolczynski,female,1991-02-02,Training,2012-11-02,114461,,,Remote
01-4913209,Alexina,Cumesky,male,1987-12-03,Engineering,2014-07-06,88313,"2028-10-21 07:08:16 UTC",,Remote
01-4928191,Duane,Hegley,male,1973-03-22,Training,2018-04-03,167322,,,Hybrid
01-4984757,Gwynne,Elesander,male,1978-12-20,Engineering,2002-07-09,87646,"2007-11-28 02:00:57 UTC",,Remote
01-5000513,Cherye,Braycotton,female,2001-11-03,Engineering,2012-08-08,71565,,,Hybrid
01-5051565,Merrielle,Scottesmoor,male,1987-04-20,Engineering,2009-08-07,77951,"2030-03-17 13:45:06 UTC",,Remote
01-5086800,Abbey,Ethridge,female,1990-07-26,Sales,2016-09-10,72702,,,Remote
01-5132160,Ruprecht,Leander,female,1967-07-11,"Business Development",2007-03-20,149604,,,Hybrid
01-5140944,Clarence,Izakovitz,male,2000-01-10,"Business Development",2012-04-05,140943,,,Hybrid
01-5188629,Shirline,Sprake,male,1969-02-15,"Product Management",2016-03-02,95946,"2023-04-08 15:09:59 UTC",,Remote
01-5194896,Gay,Maasz,female,1969-09-29,Engineering,2010-08-25,66030,"2026-09-21 15:01:23 UTC",,Remote
01-5197804,Kellen,Huffy,female,1991-09-11,Services,2015-01-21,76297,,,Remote
01-5212721,Winnifred,Bartel,male,1973-08-15,Engineering,2001-08-11,182660,,,Hybrid
01-5310504,Kile,Zannolli,female,1982-06-07,"Human Resources",2013-04-02,178933,"2028-07-17 22:35:07 UTC",,Remote
01-5332751,Wallie,Trumper,female,1970-01-17,Accounting,2011-08-22,78299,,,Hybrid
01-5377792,Udall,Beastall,female,1972-03-10,Engineering,2001-09-27,148130,,,Remote
01-5414755,Aksel,"Sainte Paul",female,1982-05-03,Accounting,2013-06-02,173862,,,Hybrid
01-5439970,Ian,Hens,female,1988-07-22,Engineering,2002-11-04,119267,,,Hybrid
01-5511863,Ogden,McGeraghty,female,1975-06-15,"Product Management",2002-02-11,77512,,,Hybrid
01-5543216,Meghann,McNaughton,female,1976-07-18,Engineering,2002-03-01,148820,,,Remote
01-5560541,Neil,Spurier,male,1982-10-09,Support,2013-05-19,180805,"2014-02-15 11:48:55 UTC",,Hybrid
01-5595346,Seline,Rzehorz,female,1976-07-05,Training,2008-08-06,158894,,,Hybrid
01-5629059,Aggy,Heinzler,female,1993-04-10,Engineering,2019-02-26,154300,,,Remote
01-5815328,Jobina,Skillings,male,1997-05-31,Engineering,2007-06-16,107818,,,Remote
01-5869912,Salvatore,Woodvine,female,1985-12-13,"Human Resources",2007-08-16,128023,,,Remote
01-5888187,Brooke,Leijs,male,1995-04-01,Marketing,2003-06-08,95382,,,Hybrid
01-5891249,Jordan,Crust,female,1980-07-26,Services,2015-08-15,172896,"2030-02-23 12:25:16 UTC",,Hybrid
01-5926286,Vivi,Conerding,male,1974-02-25,"Business Development",2004-11-07,152985,"2017-12-10 23:00:20 UTC",,Hybrid
01-5930949,Mathias,Jindracek,female,1978-05-03,Services,2004-08-22,87135,,,Hybrid
01-5945630,Gisella,Iltchev,female,1999-02-18,Accounting,2014-10-06,181518,"2024-08-05 03:16:16 UTC",,Hybrid
01-6093681,Kattie,Fransinelli,female,1971-12-08,Training,2002-02-02,81789,,,Hybrid
01-6119292,Bran,Goater,female,1969-07-29,Engineering,2009-07-18,162322,,,Hybrid
01-6155654,Milty,Halmkin,female,1971-10-30,Engineering,2001-06-25,68732,,,Hybrid
01-6192162,Timoteo,Clavey,male,1987-08-14,Engineering,2018-01-08,132640,,,Remote
01-6295694,Quintina,Fatkin,male,1989-04-19,Sales,2014-02-28,155477,,,Hybrid
01-6312121,Clayborne,Tordiffe,male,1993-12-23,"Business Development",2002-07-16,133652,,,Remote
01-6322845,Carlotta,Fogel,female,1983-12-24,"Product Management",2013-01-31,105997,,,Remote
01-6437411,"Jo ann",Deegin,male,1978-02-11,Engineering,2014-12-25,180840,,,Hybrid
01-6495249,Colby,Tylor,male,1982-04-19,Accounting,2011-04-16,160673,,,Hybrid
01-6555347,Brittney,Ivison,male,1975-12-15,Services,2001-02-03,151166,,,Remote
01-6675581,Adolph,Gannaway,male,1968-12-27,"Human Resources",2018-09-22,100852,"2036-09-22 09:47:23 UTC",,Remote
01-6693422,Kenyon,Bramford,male,1970-01-14,Engineering,2006-05-28,141129,"2018-12-10 05:44:18 UTC",,Remote
01-6696887,Maximilien,Hardstaff,female,1986-12-27,Engineering,2011-06-28,66547,,,Remote
01-6720875,Madelina,McMurtyr,female,1992-09-28,Engineering,2013-09-14,148970,,,Hybrid
01-6820916,Aluino,Hay,female,1971-12-15,Training,2002-04-17,150227,,,Remote
01-6845961,Darrick,Kimbling,female,1967-09-04,Engineering,2002-03-20,138720,"2012-06-25 21:54:19 UTC",,Remote
01-6945383,Margarete,Arnull,male,1990-07-26,"Research and Development",2003-11-02,153176,"2008-08-02 14:57:23 UTC",,Hybrid
01-6978020,Caitrin,Renzo,female,1992-05-14,Accounting,2003-01-06,145825,,,Hybrid
01-7042966,Cassie,Stawell,female,1993-04-01,Sales,2011-11-25,153930,,,Remote
01-7115203,Gillian,Dorrell,male,1999-05-19,Engineering,2009-07-05,182357,,,Hybrid
01-7152335,Harv,Fouracres,male,1968-01-20,Support,2016-07-14,68579,,,Remote
01-7178787,Dyana,Ferrarese,male,1969-09-20,Training,2006-05-23,152623,,,Remote
01-7201642,Harley,"St. Quintin",female,1975-11-23,Engineering,2019-06-01,87050,"2026-03-22 13:10:14 UTC",,Hybrid
01-7205028,Lexie,Powers,male,1971-02-17,Services,2016-09-13,119631,,,Hybrid
01-7283521,Lacee,Gotter,male,1997-11-22,Accounting,2010-08-18,104965,,,Remote
01-7306927,Alic,Wilcinskis,male,1990-12-29,"Human Resources",2004-04-19,172784,,,Hybrid
01-7331210,Lisle,Laborde,male,1981-03-29,Accounting,2014-10-24,158307,,,Hybrid
01-7368774,Bil,Lancastle,male,1973-09-30,Training,2014-01-28,119120,,,Hybrid
01-7405105,Terrill,Denerley,female,1988-12-23,Services,2011-11-02,128848,"2015-10-19 21:15:21 UTC",,Hybrid
01-7446563,Iolande,Patchett,male,1965-11-07,Engineering,2005-03-24,109705,"2006-12-13 03:12:33 UTC",,Remote
01-7619154,Saul,Mayman,female,1972-06-28,Engineering,2003-04-09,78359,,,Remote
01-7662642,Nolly,Bayston,female,1994-01-23,Services,2004-08-06,164372,,,Hybrid
01-7681796,Michael,Girke,male,1967-08-28,Accounting,2012-08-28,120609,,,Hybrid
01-7713037,Rory,Wentworth,male,1979-12-23,Sales,2004-03-19,83088,,,Remote
01-7782368,Carlita,Enevold,male,2000-07-01,Accounting,2016-04-26,80034,,,Hybrid
01-7851887,Sorcha,Agget,female,1967-06-22,Accounting,2004-03-13,167529,"2023-09-28 02:22:45 UTC",,Remote
01-7876427,Ara,Klimushev,male,1983-04-29,"Research and Development",2005-12-03,68245,"2016-05-11 05:33:21 UTC",,Remote
01-7876988,Eilis,Cinderey,male,1980-11-08,Accounting,2010-11-25,149710,,,Hybrid
01-7897570,Winnie,Sheldon,male,1996-07-10,Engineering,2006-12-04,171890,,,Remote
01-8019865,Marline,Bailiss,male,2002-04-18,Engineering,2002-10-10,105827,,,Hybrid
01-8128449,Maryrose,Sinisbury,male,1968-07-29,Engineering,2013-02-01,178905,,,Hybrid
01-8146931,Walker,Antognazzi,male,1992-11-05,Engineering,2010-09-01,172210,,,Remote
01-8334686,Ermentrude,Grogan,male,1988-04-12,"Human Resources",2005-10-31,104362,,,Remote
01-8372820,Micky,Chaffey,male,1979-11-05,Engineering,2018-08-02,130726,,,Remote
01-8402838,Abbott,Springham,male,1992-03-16,Accounting,2016-06-27,151323,,,Hybrid
01-8524782,Benedick,Wann,male,1983-04-22,Engineering,2018-05-15,122766,,,Remote
01-8526961,Kiley,McCarry,male,1982-07-31,Training,2009-05-31,132522,,,Remote
01-8540361,Rodi,McBeath,male,1969-01-06,Services,2011-02-19,128491,"2028-02-01 02:56:47 UTC",,Hybrid
01-8603287,Trenton,Chatband,female,1976-03-18,Engineering,2008-09-21,161031,,,Hybrid
01-8615912,Lovell,Nolton,male,1977-04-03,Accounting,2000-11-14,92033,,,Hybrid
01-8623808,Caryl,Dodshun,female,1974-12-03,Training,2011-10-12,119316,,,Hybrid
01-8636615,Kali,Duffield,male,1979-05-17,Support,2004-06-04,72343,,,Remote
01-8651064,Crin,Sculpher,female,2000-12-18,Legal,2019-08-07,150282,,,Hybrid
01-8688584,Jesselyn,Coggin,female,1991-03-04,Accounting,2004-09-11,159165,,,Hybrid
01-8774464,Lydon,Vynehall,female,1971-04-15,Engineering,2004-07-23,107583,,,Remote
01-8805399,Hunter,Learman,female,2001-03-02,Accounting,2003-04-20,152781,,,Remote
01-8840917,Rich,Horsted,male,1985-04-18,Engineering,2015-05-13,154919,"2020-06-03 19:22:49 UTC",,Hybrid
01-8878283,D'arcy,Rushsorth,female,1981-08-04,Support,2016-05-09,146427,"2016-12-15 17:05:01 UTC",,Hybrid
01-9043837,Eli,Quarrell,male,1989-06-22,Engineering,2010-09-28,180652,,,Remote
01-9079140,Brett,Trudgian,male,1974-09-24,Engineering,2013-05-28,152602,,,Remote
01-9093998,Beatrix,Youens,female,1997-12-18,Sales,2003-01-31,131402,,,Remote
01-9096171,Erwin,Licciardi,male,1988-08-29,Engineering,2006-11-11,124657,,,Remote
01-9159899,Daryle,Zanre,male,1978-10-26,Engineering,2020-10-02,181519,,,Hybrid
01-9288581,Candi,Waples,female,1965-12-15,Services,2005-05-21,175957,,,Remote
01-9295189,Dimitry,Manske,male,1987-01-12,"Research and Development",2018-01-06,116369,,,Hybrid
01-9307405,Tabby,MacRannell,male,1971-05-09,Accounting,2019-08-30,83805,,,Hybrid
01-9495555,Virginie,Calverd,female,1969-03-04,"Human Resources",2016-11-28,83169,"2034-09-12 21:45:33 UTC",,Hybrid
01-9513649,Sasha,Bassick,male,1978-07-18,"Product Management",2009-05-08,78536,,,Remote
01-9513779,Sindee,Oakeby,female,1968-02-25,Accounting,2005-08-20,158192,,,Hybrid
01-9549593,Tad,Armitage,female,1972-09-23,"Business Development",2013-07-08,115729,,,Remote
01-9664663,Regina,Faircliff,male,1975-08-23,Services,2003-08-17,132183,,,Remote
01-9688532,Deeanne,Laurand,male,1977-03-03,Accounting,2011-10-29,94162,"2024-07-07 16:10:05 UTC",,Remote
01-9742001,Pierette,Ramas,male,2002-07-03,Training,2009-07-04,143952,"2016-01-03 10:06:30 UTC",,Hybrid
01-9817509,Garret,McDougle,female,1998-06-05,Sales,2016-11-01,141721,,,Remote
01-9822993,Peta,Petkens,male,1979-06-23,"Business Development",2002-09-27,148242,,,Hybrid
01-9903001,Aubrey,Clint,female,1966-12-03,Sales,2010-03-25,94329,,,Remote
01-9906674,Malcolm,Garbott,female,1989-06-21,Engineering,2000-11-13,88323,,,Remote
01-9949768,Tiff,Cayzer,male,1977-03-18,"Human Resources",2006-02-10,130466,,,Remote
01-9957786,Blondy,Orviss,male,1992-10-12,"Business Development",2003-09-16,156637,"2004-07-24 18:10:24 UTC",,Remote
02-0023435,Georgy,Allitt,male,1979-04-12,Engineering,2011-06-18,126745,"2016-06-13 13:03:21 UTC",,Hybrid
02-0157039,Meghan,Baptiste,female,1999-04-07,"Product Management",2001-12-29,94197,,,Remote
02-0213470,Celeste,Shynn,female,1994-06-09,"Business Development",2015-01-23,120226,,,Hybrid
02-0283310,Halli,McDoual,male,1972-09-29,"Human Resources",2001-12-12,138566,,,Remote
02-0365819,Burlie,Portriss,female,1990-10-28,Services,2002-10-12,130366,,,Hybrid
02-0455590,Sheffield,Northey,female,1984-03-05,Accounting,2002-10-22,97679,,,Hybrid
02-0492717,Stormi,McIlmorie,male,1973-07-23,Services,2002-11-13,146259,"2010-09-28 09:44:54 UTC",,Remote
02-0553123,Melloney,Gooley,male,1992-06-18,"Human Resources",2020-06-10,134234,,,Hybrid
02-0564663,Roselin,Bohlje,female,1984-11-21,Engineering,2018-11-08,168501,,,Remote
02-0583383,Mada,Chamberlin,male,1978-01-15,"Business Development",2004-07-01,153507,,,Hybrid
02-0602046,Rafe,Marven,male,1974-12-05,Support,2012-01-03,86948,,,Hybrid
02-0691316,Ugo,Eake,male,1996-08-20,Engineering,2002-12-04,112355,,,Remote
02-0702454,Shayne,Banford,female,1990-10-18,Sales,2018-08-16,123399,,,Hybrid
02-0716914,Valerye,Whillock,female,1967-04-10,"Human Resources",2009-04-05,172722,,,Remote
02-0731356,Fraze,Charpin,male,1998-03-12,Training,2004-01-07,147404,,,Remote
02-0895485,Maynord,Spiteri,male,1985-06-21,Accounting,2007-06-05,179581,,,Hybrid
02-0921000,Hall,Gallon,male,1988-04-08,Engineering,2018-10-05,94993,"2029-08-26 16:45:11 UTC",,Remote
02-0984298,Demetrius,Repp,male,1975-01-30,Engineering,2005-06-19,105142,"2016-04-12 15:56:23 UTC",,Hybrid
02-1060745,Rob,Tuite,female,1986-10-20,"Human Resources",2007-12-27,166879,,,Hybrid
02-1061011,Esta,Crosthwaite,male,1986-02-17,Engineering,2001-05-16,138699,,,Hybrid
02-1115741,Barri,Seyfart,female,1980-07-11,Engineering,2018-02-18,183815,"2018-11-26 03:53:19 UTC",,Remote
02-1183833,Jania,Beacroft,male,1973-03-17,Accounting,2017-04-20,163719,,,Remote
02-1202510,Valina,Grindall,male,1989-06-28,"Business Development",2018-04-30,86188,,,Remote
02-1226234,Elka,Casari,male,2001-08-25,Accounting,2001-08-17,109633,,,Hybrid
02-1272283,Benjie,Vasechkin,male,1990-04-25,Sales,2005-06-15,96468,"2017-12-20 14:11:12 UTC",,Hybrid
02-1399070,Sampson,Mobberley,male,1994-04-30,Accounting,2017-04-25,96938,,,Remote
02-1411026,Rollins,MacNockater,male,1966-03-08,Engineering,2010-08-04,103165,,,Hybrid
02-1443955,Terra,Quixley,male,1968-12-02,"Business Development",2008-05-06,183546,,,Remote
02-1473847,Sergio,Covington,male,1974-05-26,"Human Resources",2003-07-18,119136,,,Hybrid
02-1552311,Skye,Janusik,male,1972-10-14,Accounting,2006-01-14,105419,,,Remote
02-1558372,Charlotta,Wayne,female,2000-02-20,"Research and Development",2002-04-04,174333,,,Hybrid
02-1638262,Kalindi,Allan,female,1996-08-02,Engineering,2016-10-07,91970,,,Hybrid
02-1821357,Corette,Borell,male,1967-08-07,Sales,2008-04-19,136731,"2012-03-13 20:49:26 UTC",,Hybrid
02-1851628,Wayne,Bilbee,male,1981-04-06,Engineering,2010-10-13,160232,,,Hybrid
02-2012861,Gilbertina,Deschelle,female,1975-11-21,"Business Development",2004-10-18,102890,,,Remote
02-2016173,Irina,Sheather,female,1975-05-19,Accounting,2006-01-06,142318,,,Hybrid
02-2053862,Enriqueta,Preshous,female,1994-02-08,Accounting,2019-05-31,122331,,,Remote
02-2164900,Sukey,Gathercoal,female,1977-09-02,Training,2014-04-01,98008,,,Hybrid
02-2245469,Dunc,Stock,male,1991-03-25,Engineering,2017-10-08,151803,,,Remote
02-2264688,Gearalt,Townshend,female,2002-04-30,Engineering,2000-12-09,124415,,,Hybrid
02-2375359,Vinny,Hattam,female,1968-03-18,Sales,2015-09-12,176464,,,Hybrid
02-2394964,Aube,Sivewright,male,1987-07-19,Engineering,2006-11-05,153951,,,Remote
02-2407293,Nessie,Gane,female,1979-08-21,Accounting,2011-05-15,142127,,,Remote
02-2430950,Oralia,Siddle,female,1997-03-06,Accounting,2001-12-14,159641,,,Remote
02-2437930,Ahmed,Lerhinan,male,1967-06-17,Services,2017-08-02,81983,,,Hybrid
02-2477945,Marley,Mordaunt,male,1995-06-20,"Business Development",2003-02-10,158576,,,Remote
02-2482582,Wynn,Rean,female,1996-03-23,Accounting,2016-12-24,140287,,,Remote
02-2486666,Ardene,McQuillen,male,1995-09-08,Accounting,2008-08-04,66388,,,Hybrid
02-2504513,Freddy,Follett,female,1999-08-03,Accounting,2018-11-16,144620,,,Remote
02-2511143,Madeleine,O'Fallone,male,1987-05-26,Sales,2011-06-08,166269,,,Remote
02-2571312,Kingsley,Chansonnau,female,1967-10-21,Engineering,2020-04-27,98168,,,Remote
02-2582947,Chic,Cassam,female,2001-12-04,Engineering,2001-09-01,123267,,,Remote
02-2631691,Nicolas,Berkery,female,1971-02-18,Engineering,2010-01-13,140623,,,Remote
02-2764484,Hanson,Felton,female,1993-11-16,"Business Development",2017-04-01,104215,,,Remote
02-2814569,Minor,Addess,male,1987-03-27,"Human Resources",2003-03-02,91191,"2014-08-29 19:21:02 UTC",,Hybrid
02-2835404,Guido,Reichardt,male,1989-07-05,Engineering,2009-10-22,103987,,,Remote
02-2843005,Margarita,Wardle,female,1978-03-06,Engineering,2009-09-03,98626,,,Hybrid
02-2843030,Juan,Nesby,male,1989-08-24,Engineering,2009-03-22,138419,,,Remote
02-2868677,Roth,Crocken,male,2000-08-30,Support,2004-01-22,92814,,,Remote
02-2892865,Amby,Neilus,male,1981-07-06,Sales,2004-01-21,145096,,,Remote
02-2935618,Carmela,McElvogue,male,1966-11-16,Engineering,2005-03-19,70746,,,Hybrid
